image_id,class_name,bboxes,scores
000000144798.jpg,"['book', 'bottle', 'sink']","[[34.039036, 381.52573, 147.76842, 496.16986], [385.8583, 163.61577, 425.0, 252.04857], [154.94307, 462.10663, 422.83554, 637.8697]]","[0.816, 0.932, 0.952]"
000000284623.jpg,"['cat', 'bottle', 'cup']","[[36.0314, 3.0779848, 484.25702, 422.58267], [39.117237, 175.97253, 97.69005, 326.81552], [0.0, 271.64822, 66.364815, 359.7414]]","[0.893, 0.864, 0.882]"
000000520301.jpg,['dog'],"[[118.26413, 140.19409, 479.97513, 610.20685]]",[0.998]
000000127987.jpg,"['person', 'baseball glove', 'tv', 'tv']","[[101.78409, 89.524956, 225.04172, 377.52698], [126.13668, 249.48784, 176.05345, 310.0839], [234.97168, 22.837683, 536.2601, 250.44276], [44.716072, 0.0, 398.3727, 246.59198]]","[0.925, 0.843, 0.843, 0.909]"
000000063740.jpg,"['laptop', 'keyboard', 'tv', 'cup', 'cup', 'bottle', 'person', 'person', 'traffic light', 'chair', 'tv', 'chair']","[[389.40863, 54.0824, 624.3948, 257.6817], [227.57474, 336.90048, 589.2826, 410.13785], [205.16219, 32.64996, 410.3978, 210.52841], [265.83795, 259.88885, 329.86984, 313.97205], [116.06343, 289.71573, 175.52655, 363.45306], [55.904324, 284.0893, 68.66137, 308.9794], [112.600945, 98.31534, 135.51315, 119.69144], [160.78296, 86.89183, 199.51558, 113.154816], [392.00546, 0.60071874, 406.4941, 32.343388], [61.825264, 139.89496, 90.799805, 168.8974], [0.74914986, 114.88993, 49.102848, 227.07225], [55.731266, 106.99143, 94.03329, 120.97542]]","[0.809, 0.914, 0.868, 0.925, 0.869, 0.982, 0.948, 0.836, 0.807, 0.803, 0.872, 0.844]"
000000036494.jpg,"['person', 'person', 'chair', 'bottle', 'clock', 'chair', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'person']","[[103.53193, 226.24823, 144.85553, 280.9222], [174.31105, 263.7072, 219.68105, 387.32373], [366.98175, 389.86453, 412.8168, 424.7223], [386.77527, 346.01733, 396.16577, 368.02228], [382.56454, 72.41856, 542.52423, 248.44974], [209.89665, 374.2696, 266.51788, 423.56125], [7.8010697, 312.59048, 50.681263, 422.05542], [335.00992, 346.71866, 396.67877, 423.66144], [417.07605, 281.19937, 470.32217, 354.64774], [317.53513, 308.6068, 375.41263, 368.6812], [371.59332, 291.70844, 417.31778, 358.35223], [566.76715, 285.7191, 613.0964, 377.79666], [274.52597, 316.30783, 317.2394, 387.9119], [494.9191, 300.4579, 549.8551, 422.06888], [289.2822, 271.8129, 328.96545, 319.5327], [399.27814, 329.57303, 460.9681, 422.24042], [275.2097, 387.6015, 333.797, 424.19653], [223.43689, 272.4683, 278.0702, 400.3346]]","[0.983, 0.805, 0.984, 0.97, 0.979, 0.961, 0.999, 0.884, 0.849, 0.808, 0.948, 1.0, 0.914, 0.856, 0.814, 0.82, 0.897, 0.861]"
000000210032.jpg,"['person', 'bird', 'dining table', 'cup', 'sandwich', 'bird', 'person']","[[124.45802, 0.0, 291.8064, 97.75227], [377.67157, 88.80759, 636.64636, 233.62523], [5.375349, 116.47848, 586.41693, 401.00003], [89.08255, 57.491505, 115.682625, 93.983986], [77.394356, 157.82355, 363.83005, 288.9319], [506.17987, 86.157265, 636.4022, 218.26294], [37.898582, 42.305874, 85.33744, 84.06994]]","[0.92, 0.903, 0.967, 0.948, 0.965, 0.885, 0.804]"
000000488270.jpg,['airplane'],"[[352.5714, 225.98302, 486.66293, 270.77917]]",[0.913]
000000067180.jpg,['person'],"[[106.681305, 47.636406, 345.6305, 544.454]]",[0.947]
000000281179.jpg,"['bench', 'traffic light', 'traffic light', 'traffic light', 'fire hydrant']","[[494.41766, 129.48729, 560.53217, 164.41798], [144.26556, 43.87999, 154.46764, 83.58548], [157.08565, 32.496895, 168.22693, 57.045177], [107.95409, 25.194887, 119.62012, 58.214336], [242.39172, 125.88691, 251.73067, 147.06215]]","[0.901, 0.911, 0.907, 0.978, 0.847]"
000000064359.jpg,"['zebra', 'zebra', 'giraffe', 'giraffe', 'zebra', 'giraffe', 'giraffe', 'bird']","[[368.9829, 156.1451, 499.1924, 253.584], [214.0136, 116.40025, 348.26874, 241.6519], [115.23744, 2.4347117, 214.41998, 151.61948], [276.1069, 18.404491, 399.39023, 153.61223], [144.53447, 122.64967, 233.33963, 206.67863], [195.5855, 0.0, 345.63785, 137.8637], [459.98523, 30.458982, 498.67422, 160.19293], [65.54534, 168.64378, 71.68448, 176.49257]]","[0.839, 0.893, 0.834, 0.845, 0.878, 0.92, 0.851, 0.988]"
000000126226.jpg,"['person', 'person', 'person', 'baseball bat']","[[20.430319, 3.830008, 189.3648, 264.09518], [88.56491, 5.395487, 235.16742, 248.35475], [1.8736304, 126.368935, 88.563225, 347.43106], [448.63358, 29.004164, 515.5013, 124.85105]]","[0.992, 0.823, 0.814, 0.801]"
000000190923.jpg,"['person', 'person', 'traffic light', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'person']","[[0.4015696, 219.55707, 29.53346, 402.08063], [328.04132, 296.00854, 375.0, 500.0], [265.7511, 2.5710702, 326.23495, 171.03966], [214.4014, 271.23154, 221.24385, 298.44183], [317.79843, 295.2873, 328.32648, 327.03256], [202.57294, 269.311, 210.12233, 293.28613], [163.84447, 258.72766, 170.53061, 281.55957], [301.90067, 289.3689, 311.8229, 323.13162], [291.89505, 287.02322, 302.9135, 323.37576], [331.69482, 294.76086, 343.588, 326.55792], [87.72346, 240.462, 93.22483, 257.71045], [306.3981, 377.17706, 352.74335, 448.59186], [272.68896, 282.72845, 279.3933, 312.2657], [222.45709, 285.04373, 230.34842, 303.5112]]","[0.99, 0.972, 0.979, 0.942, 0.993, 0.838, 0.843, 0.865, 0.802, 0.956, 0.973, 0.898, 0.89, 0.886]"
000000150265.jpg,"['fire hydrant', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[304.91724, 163.10374, 347.661, 264.88876], [15.527111, 82.32104, 157.9051, 384.66], [120.811966, 364.61697, 313.5617, 639.224], [160.2313, 1.1050546, 188.35611, 78.45877], [12.328748, 2.9102845, 60.585644, 99.354095], [248.07199, 428.09952, 287.9408, 536.60645], [73.11453, 19.920862, 119.69603, 135.91037]]","[0.893, 0.885, 0.953, 0.922, 0.857, 0.963, 0.876]"
000000216739.jpg,['giraffe'],"[[0.0, 45.039276, 435.1958, 423.05865]]",[0.929]
000000038048.jpg,"['fire hydrant', 'person', 'car', 'traffic light']","[[91.00258, 195.98087, 171.17542, 322.0822], [248.12303, 179.36133, 283.7897, 257.64008], [79.036095, 200.38713, 90.66034, 210.37294], [93.00187, 169.79184, 97.23289, 178.81671]]","[0.845, 0.813, 0.921, 0.818]"
000000354829.jpg,"['car', 'chair']","[[68.20636, 80.707924, 373.8424, 237.56331], [0.908399, 22.854267, 70.984344, 297.1733]]","[0.923, 0.861]"
000000525155.jpg,"['sheep', 'person']","[[187.8959, 40.077614, 622.7811, 388.73822], [229.79425, 63.965218, 570.7514, 424.0601]]","[0.917, 0.82]"
000000163314.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[137.33134, 231.19273, 154.42856, 284.6817], [45.019333, 235.17986, 66.41747, 291.73062], [62.94131, 234.22992, 83.642426, 296.07565], [410.05344, 235.73878, 433.6512, 291.49603], [94.58174, 234.68259, 122.25288, 288.73004], [300.73352, 233.86635, 322.75284, 292.86392], [349.27542, 229.78802, 365.6089, 287.7588], [361.1545, 232.6801, 375.23566, 286.7359], [177.82016, 227.57805, 194.33646, 277.60352], [291.9042, 226.09927, 307.48566, 261.79095], [426.9984, 239.93993, 450.11267, 290.2562], [171.54721, 230.68034, 180.53401, 268.19998]]","[0.947, 0.914, 0.823, 0.825, 0.881, 0.908, 0.836, 0.814, 0.879, 0.933, 0.883, 0.824]"
000000259571.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[301.58267, 78.79613, 334.61676, 112.54663], [411.76318, 77.668015, 445.84497, 108.70323], [369.24515, 67.462975, 416.83945, 111.99627], [268.75763, 80.98189, 298.97626, 119.78093], [227.12695, 57.063526, 247.64806, 107.10363], [230.02708, 62.970985, 264.97153, 111.44474], [342.15292, 80.98978, 367.3213, 110.31008], [367.86145, 59.435143, 390.57895, 92.81126], [259.1155, 56.242935, 285.94815, 103.58669], [432.43475, 76.82908, 453.26627, 108.48662]]","[0.828, 0.821, 0.926, 0.937, 0.835, 0.934, 0.885, 0.947, 0.95, 0.936]"
000000561679.jpg,['car'],"[[246.40102, 321.0593, 291.85522, 350.8302]]",[0.852]
000000236166.jpg,"['dog', 'person', 'person']","[[117.784424, 341.85815, 362.83063, 535.0503], [54.687286, 128.1342, 408.78873, 412.73965], [0.31082544, 94.81321, 417.80167, 599.688]]","[0.899, 0.923, 0.819]"
000000153529.jpg,"['person', 'suitcase', 'person', 'person', 'person', 'handbag', 'suitcase', 'backpack', 'backpack']","[[192.21088, 95.90925, 242.44516, 259.44156], [162.00938, 408.01184, 288.32086, 636.1339], [122.69535, 80.97592, 196.89383, 280.43356], [285.63123, 54.26417, 428.5293, 588.6736], [0.0798523, 101.90239, 58.08043, 407.90698], [6.128062, 185.10019, 61.386597, 279.879], [223.20398, 183.4184, 280.48444, 261.52164], [161.53398, 282.44125, 288.72455, 454.2639], [69.85929, 451.13684, 161.30438, 556.1945]]","[0.977, 0.96, 0.94, 0.951, 0.896, 0.806, 0.887, 0.971, 0.892]"
000000473015.jpg,['bird'],"[[209.97437, 155.46376, 281.82047, 199.86453]]",[0.873]
000000379800.jpg,"['stop sign', 'car', 'train', 'car', 'person', 'stop sign', 'car']","[[568.608, 234.30765, 604.79456, 270.89346], [557.4323, 322.51108, 639.18097, 375.6728], [209.2355, 113.18712, 511.18677, 416.26404], [136.50868, 306.45297, 169.33673, 332.62793], [318.24707, 187.73889, 340.03497, 214.84525], [100.20099, 291.6857, 107.160515, 299.41464], [65.6687, 299.70142, 102.15882, 316.20596]]","[0.914, 0.943, 0.936, 0.84, 0.863, 0.919, 0.895]"
000000253835.jpg,"['person', 'train', 'traffic light', 'backpack', 'clock', 'backpack', 'traffic light', 'traffic light', 'person']","[[484.07922, 107.564125, 604.3466, 442.49365], [8.035397, 142.85233, 285.10254, 317.03162], [458.32382, 161.25037, 466.10202, 179.46802], [551.77264, 161.39505, 619.9155, 262.0151], [364.2235, 165.97307, 386.3159, 186.50134], [417.79553, 300.1939, 473.7724, 391.60614], [455.58606, 182.56122, 471.58994, 197.53767], [400.05896, 224.77946, 406.91226, 242.35696], [399.73575, 267.7848, 516.34534, 443.3815]]","[0.938, 0.826, 0.834, 0.853, 0.829, 0.971, 0.852, 0.826, 0.869]"
000000036861.jpg,"['parking meter', 'parking meter']","[[169.83221, 37.74121, 239.62668, 235.02275], [91.068825, 34.006737, 164.19228, 234.058]]","[0.966, 0.896]"
000000569565.jpg,"['truck', 'truck', 'person', 'person']","[[116.84359, 184.93285, 452.24774, 317.1187], [476.67062, 225.8349, 606.1025, 292.35974], [380.7173, 213.08586, 394.98557, 228.05177], [421.53552, 221.55205, 425.77402, 230.75389]]","[0.955, 0.912, 0.976, 0.838]"
000000219271.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'truck']","[[247.1207, 360.0824, 267.56906, 414.43326], [125.80409, 429.0442, 197.31892, 499.70358], [215.27412, 387.57864, 246.38617, 479.09546], [264.0303, 357.61514, 284.00113, 414.425], [306.21588, 374.3541, 348.90726, 477.56876], [240.26636, 400.57303, 261.83795, 442.64075], [178.43355, 405.9348, 219.00801, 498.75797], [114.41502, 430.87216, 144.52968, 498.89258], [319.45178, 262.74182, 343.67798, 298.43826]]","[0.976, 0.868, 0.96, 0.805, 0.895, 0.97, 0.886, 0.991, 0.948]"
000000205647.jpg,"['truck', 'truck']","[[55.037903, 211.54039, 519.36633, 320.91815], [44.40747, 227.60063, 315.08377, 319.727]]","[0.903, 0.815]"
000000460841.jpg,"['cat', 'person']","[[55.73197, 109.48739, 177.1964, 226.22624], [83.21773, 323.7933, 193.51962, 370.73154]]","[0.829, 0.942]"
000000123131.jpg,"['truck', 'truck', 'truck', 'truck']","[[78.55944, 94.860504, 503.26694, 357.5963], [1.216591, 221.83447, 33.684956, 284.0674], [49.901306, 223.76195, 84.51474, 286.87234], [50.0925, 240.44867, 73.34329, 288.086]]","[0.904, 0.981, 0.851, 0.911]"
000000334006.jpg,"['truck', 'person', 'car']","[[229.45715, 120.37143, 516.9917, 336.367], [548.3983, 215.15416, 569.85895, 266.813], [1.6268263, 215.16115, 177.14954, 325.63504]]","[0.878, 0.843, 0.862]"
000000511599.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'car', 'boat', 'boat', 'surfboard', 'boat', 'person', 'backpack', 'person', 'person', 'handbag', 'person', 'person', 'boat']","[[302.03085, 227.50127, 329.65076, 308.3726], [240.8181, 210.4132, 267.07828, 287.28702], [512.53986, 224.53548, 538.6053, 308.0406], [418.36716, 219.545, 446.00543, 308.07526], [550.29333, 100.476395, 556.45447, 117.40647], [455.30487, 226.84047, 486.4051, 304.87985], [417.1567, 85.80404, 444.91263, 101.05845], [0.12995106, 115.84471, 50.007767, 133.46478], [329.28516, 115.08253, 452.17783, 131.3793], [488.5481, 255.91142, 563.2864, 277.09796], [55.26937, 210.87498, 268.81345, 272.716], [331.6739, 228.71031, 358.88623, 257.35138], [473.74063, 243.18102, 495.82675, 274.0624], [391.4234, 258.3753, 440.0952, 321.50665], [531.0552, 225.83644, 544.3248, 281.89606], [451.0774, 283.19696, 479.3281, 311.89655], [484.0303, 113.88918, 489.64276, 124.084984], [383.42657, 215.16592, 415.29968, 275.3377], [501.3103, 116.366066, 526.0531, 125.75268]]","[0.965, 0.881, 0.821, 0.939, 0.98, 0.935, 0.863, 0.864, 0.921, 0.963, 0.861, 0.905, 0.901, 0.878, 0.839, 0.885, 0.953, 0.97, 0.878]"
000000229858.jpg,['giraffe'],"[[293.52216, 253.54082, 359.69064, 501.55655]]",[0.838]
000000174004.jpg,['truck'],"[[18.891575, 114.306496, 575.20154, 358.95288]]",[0.891]
000000519764.jpg,"['chair', 'cat']","[[48.280758, 3.0167627, 500.0, 286.37302], [200.67535, 116.866035, 386.15244, 248.38156]]","[0.85, 0.992]"
000000137576.jpg,"['cow', 'cow', 'cow', 'cow', 'cow']","[[1.9376332, 319.83234, 119.37843, 497.4584], [18.159399, 182.7321, 224.31099, 374.46692], [257.5299, 209.39464, 327.66367, 296.0451], [77.20889, 242.55402, 227.71748, 399.4099], [322.1855, 215.04695, 356.30112, 254.76257]]","[0.844, 0.914, 0.915, 0.953, 0.871]"
000000087470.jpg,"['cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'person', 'person', 'cow', 'cow', 'cow', 'cow', 'cow']","[[87.05941, 140.9669, 233.95148, 414.08624], [196.98302, 177.36995, 298.92526, 386.4971], [495.2158, 135.81587, 605.12726, 277.32233], [0.0, 135.10938, 84.63685, 460.08304], [420.70764, 148.61925, 492.06668, 279.3423], [589.03406, 146.64043, 639.5642, 222.42003], [30.787424, 78.23648, 51.048466, 116.01554], [449.04788, 99.386055, 471.65707, 142.20764], [73.816795, 147.31425, 170.48245, 393.3398], [296.56885, 178.88568, 393.123, 353.17075], [454.20444, 144.93848, 502.83612, 227.48097], [277.82538, 160.73091, 369.021, 322.02948], [356.8032, 159.01909, 427.57123, 237.64555]]","[0.834, 0.895, 0.82, 0.93, 0.918, 0.803, 0.984, 0.814, 0.948, 0.97, 0.854, 0.82, 0.846]"
000000009769.jpg,"['person', 'truck', 'fire hydrant']","[[136.30959, 202.36955, 186.10101, 277.49155], [109.63517, 180.58975, 479.4454, 368.49112], [551.6862, 260.94745, 562.19073, 278.8867]]","[0.898, 0.885, 0.868]"
000000558114.jpg,"['person', 'person', 'person', 'person', 'person', 'tie', 'person', 'person', 'person']","[[261.47513, 172.37553, 382.38385, 474.04428], [458.3954, 162.76433, 565.0224, 463.48416], [338.7017, 184.8813, 484.44748, 476.08426], [560.53424, 148.04274, 640.0, 468.78598], [0.14361699, 166.78285, 79.55331, 472.08716], [301.99542, 219.26839, 313.5401, 259.7363], [0.0, 207.9996, 24.36797, 285.2689], [272.3238, 216.7569, 298.7946, 254.95673], [197.60104, 235.06627, 230.59615, 279.14172]]","[0.845, 0.907, 0.801, 0.923, 0.94, 0.925, 0.833, 0.841, 0.985]"
000000163257.jpg,"['person', 'baseball bat', 'person']","[[71.39163, 0.0, 343.8058, 639.99994], [44.148174, 163.96269, 373.79883, 218.19273], [382.70236, 92.21817, 423.58636, 203.97864]]","[0.819, 0.843, 0.829]"
000000475678.jpg,"['suitcase', 'suitcase', 'suitcase', 'suitcase', 'suitcase', 'suitcase']","[[307.4292, 162.17099, 443.00693, 404.01715], [429.72925, 108.79126, 620.8711, 443.57388], [32.217888, 171.20724, 187.30011, 431.05417], [472.6619, 36.405678, 580.80994, 122.62611], [157.49098, 156.71324, 307.53336, 465.33475], [0.0, 130.56448, 87.339294, 417.02258]]","[0.948, 0.983, 0.829, 0.999, 0.812, 0.98]"
000000085478.jpg,"['bear', 'bear']","[[310.6287, 178.97984, 537.8947, 309.75443], [25.421629, 82.468834, 220.56721, 329.20795]]","[0.932, 0.895]"
000000318080.jpg,"['bear', 'bear']","[[340.1831, 134.3873, 637.4276, 324.61444], [58.60337, 149.39932, 373.01376, 339.4043]]","[0.912, 0.973]"
000000361551.jpg,"['person', 'person', 'person', 'truck', 'person', 'truck', 'truck', 'backpack', 'suitcase', 'backpack', 'suitcase', 'truck', 'person', 'person', 'backpack']","[[224.52736, 360.67215, 294.4269, 527.86316], [2.9844773, 361.5462, 61.425743, 508.14313], [369.38956, 345.97147, 403.08505, 411.47247], [375.90543, 179.9068, 460.972, 231.91734], [320.14835, 368.56412, 430.42517, 544.24023], [22.681496, 135.11688, 49.38479, 161.35896], [29.876001, 187.0352, 113.00306, 221.36356], [110.490944, 453.467, 150.67323, 494.87823], [0.0, 439.07367, 23.428196, 490.09686], [177.76627, 457.3639, 223.13347, 498.0498], [308.09955, 446.40277, 330.78543, 492.33798], [0.97692496, 161.85338, 52.821617, 212.48883], [441.9522, 394.84674, 479.39096, 428.3712], [437.23038, 396.15823, 479.53098, 495.89206], [145.28741, 451.10178, 181.73907, 493.08957]]","[0.913, 0.937, 0.949, 0.973, 0.828, 0.802, 0.984, 0.943, 0.906, 0.926, 0.912, 0.8, 0.972, 0.959, 0.873]"
000000236784.jpg,"['couch', 'dog', 'dog']","[[0.0, 81.36357, 498.854, 400.0], [241.44423, 193.36438, 485.28107, 326.1004], [0.0, 186.69751, 247.72125, 347.8744]]","[0.86, 0.839, 0.823]"
000000092839.jpg,['bear'],"[[103.863716, 31.50891, 635.858, 494.56345]]",[0.952]
000000042296.jpg,"['sports ball', 'sports ball', 'sports ball', 'bear']","[[186.27417, 222.26227, 310.9005, 328.8923], [2.0603237, 272.8188, 106.50692, 347.41818], [92.48893, 280.8785, 212.17613, 347.1247], [179.15012, 27.101435, 585.3357, 344.25522]]","[0.913, 0.82, 0.96, 0.833]"
000000560266.jpg,"['bear', 'bear']","[[64.84691, 51.852848, 331.22305, 311.46814], [293.73007, 86.661194, 624.49664, 340.52444]]","[0.992, 0.845]"
000000486479.jpg,['dog'],"[[51.526455, 39.144695, 312.35275, 232.97176]]",[0.824]
000000127955.jpg,"['bear', 'bear']","[[249.40479, 38.273296, 631.2899, 404.50705], [15.347003, 81.85207, 377.78717, 411.7447]]","[0.826, 0.968]"
000000307658.jpg,['bear'],"[[11.503277, 58.08423, 530.20355, 636.3165]]",[0.848]
000000342971.jpg,"['frisbee', 'person']","[[110.65612, 142.28755, 215.96675, 161.09715], [24.893297, 105.88616, 222.63895, 638.79785]]","[0.99, 0.916]"
000000011760.jpg,"['zebra', 'zebra', 'zebra']","[[455.10724, 94.79423, 606.88727, 407.73508], [41.654575, 100.399635, 216.281, 392.3413], [267.83908, 101.35896, 381.74448, 395.69336]]","[0.828, 1.0, 0.97]"
000000069106.jpg,"['zebra', 'zebra', 'zebra']","[[298.16785, 114.70796, 437.50555, 242.64027], [65.43487, 131.77397, 219.94594, 269.1745], [203.94815, 117.714516, 315.43903, 246.17194]]","[0.976, 0.984, 0.805]"
000000070158.jpg,"['zebra', 'zebra', 'zebra']","[[128.19705, 179.01895, 404.6058, 608.2789], [17.495934, 23.954483, 353.8163, 387.34836], [15.6774645, 78.43069, 175.01381, 527.5556]]","[0.855, 0.812, 0.845]"
000000176634.jpg,['zebra'],"[[30.229649, 11.768738, 506.69427, 445.84683]]",[0.808]
000000281447.jpg,"['horse', 'cow']","[[247.1719, 125.47488, 587.96625, 415.08826], [31.972313, 179.0652, 61.21934, 208.77553]]","[0.989, 0.989]"
000000552371.jpg,"['horse', 'bowl']","[[201.76392, 7.1169877, 640.0, 411.5709], [1.393551, 256.86417, 58.66449, 307.1015]]","[0.865, 0.813]"
000000361919.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'skis', 'person', 'person']","[[461.89874, 311.91412, 537.7314, 421.61807], [379.09125, 330.93594, 440.9543, 423.93652], [610.18396, 295.2576, 639.8267, 410.62335], [193.26707, 348.72485, 208.69025, 382.6695], [92.8758, 354.57178, 108.365204, 380.8772], [23.314808, 354.67346, 30.426434, 367.1012], [115.11018, 352.14148, 122.25184, 367.22388], [1.9841915, 350.18863, 16.386513, 379.95224], [178.11035, 347.11212, 188.59166, 372.51724], [441.72507, 324.1408, 466.8859, 390.05115], [395.37808, 314.4487, 401.16446, 321.69183], [56.45717, 352.52817, 61.991894, 366.13486], [55.449158, 341.14764, 60.176388, 351.52078], [145.35782, 353.77917, 160.77417, 385.97946], [419.84042, 307.12845, 427.75076, 318.13477], [605.9319, 404.30765, 638.92725, 412.6275], [109.327126, 343.33286, 114.51328, 354.06778], [148.07002, 334.64374, 152.64795, 344.64365]]","[0.979, 0.865, 0.958, 0.888, 0.869, 0.844, 0.931, 0.839, 0.869, 0.925, 1.0, 0.809, 0.833, 0.894, 0.901, 0.857, 0.802, 0.938]"
000000560256.jpg,"['banana', 'banana', 'banana', 'apple', 'orange', 'banana', 'apple', 'banana', 'orange']","[[126.743546, 328.43588, 286.2042, 419.35934], [397.06665, 262.64224, 578.5688, 407.27237], [250.2014, 241.55865, 363.88745, 351.4325], [387.36514, 130.93791, 510.42462, 198.66798], [484.8016, 393.2606, 548.02716, 449.6545], [136.26942, 344.28992, 243.40947, 384.82684], [180.03615, 63.96083, 268.9675, 150.60648], [290.03055, 259.1905, 372.86197, 361.48184], [524.1441, 359.2599, 582.1413, 425.11218]]","[0.885, 0.804, 0.885, 0.96, 0.969, 0.836, 0.909, 0.987, 0.807]"
000000138115.jpg,"['person', 'orange', 'person']","[[0.0, 4.2113194, 443.746, 621.0], [104.90301, 313.59955, 311.98584, 519.1575], [0.0, 326.25107, 287.3336, 605.7729]]","[0.814, 0.923, 0.985]"
000000114871.jpg,['banana'],"[[178.36313, 31.927967, 547.67523, 368.58096]]",[0.902]
000000374369.jpg,"['person', 'skis', 'skis']","[[235.90077, 40.877182, 381.3433, 353.1879], [192.27896, 340.38657, 354.33835, 382.14368], [191.51814, 321.05072, 472.37387, 377.89084]]","[0.933, 0.985, 0.963]"
000000123213.jpg,"['person', 'person', 'baseball glove', 'person', 'baseball bat', 'chair', 'person', 'person', 'chair', 'person', 'person', 'person', 'person', 'cup', 'bench']","[[407.08365, 159.14954, 597.5876, 381.76407], [248.0096, 171.36009, 440.96317, 378.89545], [242.17685, 223.14609, 272.0103, 278.87778], [90.150536, 83.46407, 294.0407, 346.44717], [233.8484, 58.702805, 279.50952, 174.84428], [511.30725, 47.51544, 559.0663, 88.33502], [1.5743556, 0.9397729, 65.010124, 47.858696], [398.3001, 1.5865784, 453.11096, 79.433426], [548.8211, 48.640175, 608.35944, 93.2166], [253.31558, 0.40793458, 310.36533, 67.74556], [186.83269, 0.52025676, 264.34662, 55.080177], [355.57074, 169.73486, 519.49567, 377.98553], [76.45455, 4.32723, 189.31805, 53.44806], [575.00757, 78.58841, 584.20996, 91.264885], [446.81808, 35.675518, 549.9386, 82.85589]]","[0.913, 0.846, 0.837, 0.878, 0.932, 0.921, 0.909, 0.803, 0.895, 0.966, 0.989, 0.822, 0.924, 0.876, 0.892]"
000000123321.jpg,"['broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'carrot', 'broccoli']","[[436.12503, 282.5656, 538.45667, 374.88577], [219.66965, 51.382416, 297.4274, 158.25797], [70.81705, 397.6325, 190.05748, 463.37723], [289.79807, 454.7669, 379.57327, 559.7908], [352.90945, 226.29276, 464.97296, 329.61578], [47.65471, 390.3062, 74.45427, 434.36417], [118.729416, 80.47183, 219.00473, 197.02509]]","[0.84, 0.948, 0.909, 0.991, 0.882, 0.899, 0.957]"
000000015278.jpg,"['broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli']","[[0.44738656, 301.115, 48.039486, 360.4859], [438.10202, 180.0103, 631.91113, 402.06888], [31.262953, 289.45822, 199.2289, 464.14877], [322.18097, 263.80792, 494.31726, 457.6743], [171.18407, 244.87039, 328.0992, 441.0663], [543.6745, 193.3336, 639.983, 401.3923], [167.23988, 119.51736, 308.2856, 251.93385], [4.046358, 102.57237, 289.52686, 352.59055], [277.8845, 150.81412, 374.8144, 247.05635]]","[0.813, 0.988, 0.8, 0.973, 0.815, 0.898, 0.995, 0.961, 0.968]"
000000357742.jpg,"['person', 'backpack']","[[145.00908, 435.8317, 225.94862, 582.208], [158.85829, 449.85617, 194.42874, 502.33194]]","[0.855, 0.824]"
000000439854.jpg,"['person', 'person', 'person', 'person', 'skateboard', 'person', 'person', 'bicycle', 'person', 'person', 'person']","[[111.86339, 153.35455, 196.2121, 233.63174], [234.86832, 203.797, 292.38095, 318.94324], [416.31024, 225.79909, 448.23212, 272.06735], [286.06305, 197.9453, 326.74582, 312.9176], [100.15538, 225.91722, 153.45903, 260.1927], [131.6542, 232.1927, 174.62636, 281.43884], [466.2329, 184.39066, 476.54324, 202.83224], [230.72339, 269.26724, 287.2799, 320.93976], [308.3075, 196.98405, 321.88455, 227.58862], [328.66248, 212.15533, 339.12442, 234.32014], [3.086713, 200.00143, 7.9097285, 208.63454]]","[0.807, 0.805, 0.912, 0.915, 0.87, 0.959, 0.82, 0.873, 0.987, 0.807, 0.866]"
000000465836.jpg,"['person', 'person', 'person', 'skis', 'backpack', 'skis']","[[148.516, 125.489685, 221.08253, 316.62082], [266.17627, 125.150925, 324.97195, 314.8261], [214.69121, 125.56197, 275.22433, 318.3704], [158.23001, 295.61475, 211.6638, 352.78082], [275.61627, 154.23538, 315.8649, 190.98323], [271.85416, 295.29358, 367.06927, 353.9097]]","[0.818, 0.918, 0.945, 0.907, 0.949, 0.933]"
000000414385.jpg,"['person', 'car', 'car', 'car', 'car']","[[396.51398, 249.76677, 468.4293, 376.9811], [148.93802, 275.43134, 219.2478, 327.79483], [94.584404, 280.408, 130.7908, 305.5734], [1.6301426, 270.47748, 76.57924, 321.57874], [124.044365, 281.37628, 152.99023, 302.00232]]","[0.827, 0.985, 0.929, 0.918, 0.986]"
